SubjectID,Condition,ConditionName,minutes,chosen,subCondition,weight,proportion,numShared,numPrivate,C1SharedSum,C1PrivateSum,theta1,C2SharedSum,C2PrivateSum,theta2,C3SharedSum,C3PrivateSum,theta3,C4SharedSum,C4PrivateSum,theta4,C5SharedSum,C5PrivateSum,theta5,C6SharedSum,C6PrivateSum,theta6,C7SharedSum,C7PrivateSum,theta7,C8SharedSum,C8PrivateSum,theta8,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,type,Quiz1,Quiz2,age,female,device,f1,g1,f2,g2,f3,g3,f4,g4,f5,g5,f6,g6,f7,g7,f8,g8
84,1,Symmetric,10.13,367,1,0.25,1,9,3,8,1,0.79804,6,1,0.51858,4,1,0.51963,8,3,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,2,0.37725,4,8,7,6,2,1,5,3,S,5,2,20,0,1,75,90,60,70,45,38,90,80,30,35,80,70,99,99,40,30
85,1,Symmetric,9.12,367,1,0.25,1,9,3,8,1,0.79804,6,1,0.51858,4,1,0.51963,8,3,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,2,0.37725,5,4,1,3,2,8,6,7,S,5,2,31,0,2,85,85,65,60,45,48,90,88,45,48,85,80,95,92,30,30
86,1,Symmetric,10.87,368,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,1,0.51963,8,2,0.88187,4,0,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,7,1,5,8,2,6,4,3,S,5,2,30,0,2,44,29,50,50,50,50,44,26,54,59,50,50,40,21,57,64
87,1,Symmetric,6.32,370,1,0.25,1,9,3,8,3,0.79804,6,0,0.51858,4,1,0.51963,8,3,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,1,8,7,3,4,6,5,2,S,5,2,31,0,1,89,90,55,50,40,39,90,88,40,42,80,75,95,96,34,34
88,1,Symmetric,8.4,370,1,0.25,1,9,3,8,3,0.79804,6,0,0.51858,4,1,0.51963,8,3,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,2,7,5,1,6,3,8,4,S,5,5,33,0,1,90,80,40,60,30,40,90,90,25,25,70,60,100,100,25,35
89,1,Symmetric,5.95,371,1,0.25,1,9,3,8,2,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,2,0.25622,6,3,0.72375,9,2,0.94236,3,2,0.37725,6,3,7,2,1,4,5,8,S,5,2,27,0,2,96,98,65,66,50,44,94,97,50,45,75,60,100,97,42,34
90,1,Symmetric,8.38,372,1,0.25,1,9,3,8,3,0.79804,6,2,0.51858,4,1,0.51963,8,3,0.88187,4,1,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,8,5,3,7,6,1,4,2,S,5,2,27,0,1,91,9,66,34,41,59,91,9,41,59,66,34,100,0,25,75
91,1,Symmetric,7.38,373,1,0.25,1,9,3,8,2,0.79804,6,0,0.51858,4,1,0.51963,8,2,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,0,0.37725,7,5,1,3,4,8,6,2,S,5,2,34,0,1,83,88,50,67,45,50,83,88,33,44,75,67,99,99,25,33
92,1,Symmetric,17.82,373,1,0.25,1,9,3,8,2,0.79804,6,0,0.51858,4,1,0.51963,8,2,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,0,0.37725,4,5,3,8,1,2,7,6,S,5,2,24,1,2,80,82,40,60,41,57,70,70,29,43,60,50,100,100,19,23
93,1,Symmetric,5.95,374,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,3,0.51963,8,3,0.88187,4,2,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,8,5,4,3,7,6,2,1,S,5,2,65,1,1,90,90,71,60,80,50,90,91,50,50,81,70,0,50,19,29
94,1,Symmetric,6.45,375,1,0.25,1,9,3,8,1,0.79804,6,2,0.51858,4,1,0.51963,8,2,0.88187,4,3,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,5,7,4,6,3,2,1,8,S,5,2,32,0,2,60,75,66,66,50,60,75,80,50,60,60,67,100,100,30,25
95,1,Symmetric,20.5,375,1,0.25,1,9,3,8,1,0.79804,6,2,0.51858,4,1,0.51963,8,2,0.88187,4,3,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,1,2,7,6,3,5,4,8,S,5,2,36,0,3,75,73,58,53,42,47,83,83,58,47,67,60,100,100,34,44
96,1,Symmetric,10.43,376,1,0.25,1,9,3,8,2,0.79804,6,0,0.51858,4,1,0.51963,8,2,0.88187,4,2,0.25622,6,3,0.72375,9,3,0.94236,3,0,0.37725,2,6,1,7,3,4,8,5,S,5,2,26,0,1,83,83,50,60,41,41,83,83,50,50,75,70,98,100,25,30
97,1,Symmetric,12.25,377,1,0.25,1,9,3,8,3,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,8,2,1,6,4,5,3,7,S,5,2,37,0,1,92,88,66,75,50,45,90,92,45,33,75,70,100,100,33,33
98,1,Symmetric,10.38,379,1,0.25,1,9,3,8,3,0.79804,6,3,0.51858,4,2,0.51963,8,3,0.88187,4,2,0.25622,6,3,0.72375,9,2,0.94236,3,2,0.37725,8,6,5,1,3,4,2,7,S,5,2,28,0,1,95,90,75,80,50,50,90,75,50,50,75,80,95,80,45,50
99,1,Symmetric,7.23,379,1,0.25,1,9,3,8,3,0.79804,6,3,0.51858,4,2,0.51963,8,3,0.88187,4,2,0.25622,6,3,0.72375,9,2,0.94236,3,2,0.37725,8,5,4,6,1,2,3,7,S,5,2,37,0,1,99,90,75,66,50,45,99,90,50,45,75,66,90,95,40,33
100,1,Symmetric,7.85,381,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,2,0.51963,8,3,0.88187,4,3,0.25622,6,2,0.72375,9,3,0.94236,3,3,0.37725,5,7,2,8,6,3,4,1,S,5,2,57,1,1,86,87,55,61,50,45,91,87,56,42,59,66,93,87,50,36
101,1,Symmetric,4.48,382,1,0.25,1,9,3,8,1,0.79804,6,0,0.51858,4,3,0.51963,8,2,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,2,0.37725,4,7,2,6,3,5,8,1,S,5,2,32,0,2,80,84,54,63,55,50,87,88,38,42,71,67,100,100,38,35
102,1,Symmetric,9.07,383,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,2,0.37725,1,2,4,5,7,6,8,3,S,5,5,40,1,2,98,98,85,78,54,50,96,100,33,37,94,90,99,99,30,26
103,1,Symmetric,8,383,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,2,0.37725,8,3,2,7,6,4,5,1,S,5,5,27,1,2,99,94,58,82,50,37,99,92,37,43,56,72,100,97,41,30
104,1,Symmetric,6.45,384,1,0.25,1,9,3,8,2,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,2,0.72375,9,3,0.94236,3,1,0.37725,1,5,8,6,3,7,2,4,S,5,2,22,1,1,80,90,70,60,50,50,90,85,25,40,75,75,100,95,25,35
105,1,Symmetric,24.02,384,1,0.25,1,9,3,8,2,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,2,0.72375,9,3,0.94236,3,1,0.37725,4,8,7,3,5,6,1,2,S,5,2,25,0,1,85,80,66,66,60,50,90,92,33,25,66,66,100,100,33,33
106,1,Symmetric,32.67,385,1,0.25,1,9,3,8,2,0.79804,6,1,0.51858,4,2,0.51963,8,3,0.88187,4,1,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,4,8,5,6,2,7,3,1,S,5,2,35,0,1,83,88,58,67,50,41,92,92,42,42,67,67,100,100,25,33
107,1,Symmetric,11.63,386,1,0.25,1,9,3,8,3,0.79804,6,1,0.51858,4,2,0.51963,8,2,0.88187,4,2,0.25622,6,2,0.72375,9,3,0.94236,3,1,0.37725,1,2,3,4,5,6,7,8,S,5,5,39,1,2,93,91,60,70,50,58,90,95,50,58,66,75,99,99,33,33
108,1,Symmetric,7.28,387,1,0.25,1,9,3,8,2,0.79804,6,1,0.51858,4,2,0.51963,8,3,0.88187,4,2,0.25622,6,2,0.72375,9,2,0.94236,3,1,0.37725,1,7,6,2,4,5,3,8,S,5,2,24,0,1,83,85,58,67,50,45,92,85,50,43,66,66,92,98,33,33
109,1,Symmetric,6.13,388,1,0.25,1,9,3,8,2,0.79804,6,3,0.51858,4,2,0.51963,8,2,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,8,1,5,2,7,4,6,3,S,5,2,36,0,1,85,90,65,60,50,50,85,90,45,40,70,65,95,100,30,50
110,1,Symmetric,7.57,388,1,0.25,1,9,3,8,2,0.79804,6,3,0.51858,4,2,0.51963,8,2,0.88187,4,1,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,7,4,3,5,1,2,6,8,S,5,2,29,1,2,91,89,75,70,50,45,90,87,37,45,80,66,98,96,33,39
111,1,Symmetric,8.15,389,1,0.25,1,9,3,8,3,0.79804,6,2,0.51858,4,3,0.51963,8,3,0.88187,4,1,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,8,6,2,1,4,3,7,5,S,5,2,28,0,2,92,88,67,67,58,44,92,89,42,44,67,67,99,99,25,33
112,1,Symmetric,5.83,391,1,0.25,1,9,3,8,3,0.79804,6,3,0.51858,4,1,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,1,0.37725,2,8,6,4,3,7,1,5,S,5,5,23,0,1,81,71,68,48,53,26,80,58,34,20,59,67,70,72,38,47
113,1,Symmetric,9.92,391,1,0.25,1,9,3,8,3,0.79804,6,3,0.51858,4,1,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,1,0.37725,6,3,4,8,2,7,5,1,S,5,2,28,1,1,98,96,80,75,45,51,90,90,30,40,71,75,100,95,40,46
114,1,Symmetric,5.47,392,1,0.25,1,9,3,8,2,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,1,0.37725,6,4,3,7,2,5,1,8,S,5,2,19,0,2,91,90,67,64,50,44,96,91,33,40,60,65,100,91,35,41
115,1,Symmetric,17.78,392,1,0.25,1,9,3,8,2,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,1,0.72375,9,3,0.94236,3,1,0.37725,8,4,3,1,7,2,6,5,S,5,5,52,1,1,91,85,55,70,45,55,95,85,46,29,56,71,100,100,29,29
116,1,Symmetric,12.85,393,1,0.25,1,9,3,8,3,0.79804,6,3,0.51858,4,3,0.51963,8,3,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,1,0.37725,5,6,3,4,2,7,8,1,S,5,2,32,0,2,92,90,75,70,58,50,92,90,33,38,75,70,100,100,33,33
117,1,Symmetric,10.13,395,1,0.25,1,9,3,8,2,0.79804,6,0,0.51858,4,2,0.51963,8,3,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,2,0.37725,2,6,1,8,4,3,5,7,S,5,2,34,1,2,83,88,50,66,50,40,91,88,33,44,75,66,100,100,42,33
118,1,Symmetric,5.37,398,1,0.25,1,9,3,8,3,0.79804,6,2,0.51858,4,2,0.51963,8,3,0.88187,4,1,0.25622,6,2,0.72375,9,3,0.94236,3,0,0.37725,3,1,2,8,7,6,4,5,S,5,2,30,1,2,90,85,66,60,50,48,90,86,40,40,68,65,97,90,25,20
119,1,Symmetric,6.58,400,1,0.25,1,9,3,8,2,0.79804,6,3,0.51858,4,1,0.51963,8,3,0.88187,4,0,0.25622,6,3,0.72375,9,3,0.94236,3,2,0.37725,2,6,5,1,4,7,8,3,S,5,2,29,0,2,83,89,75,67,42,44,92,89,33,44,75,67,99,99,42,33
120,1,Symmetric,15,402,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,0,0.09109,7,8,0.59866,8,9,0.87912,0,0,0.16039,2,4,0.3186,1,2,0.26387,8,2,6,7,3,1,4,5,S,5,2,58,1,1,35,45,50,50,5,7,85,85,90,90,0,0,40,35,15,15
121,1,Symmetric,32.47,402,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,0,0.09109,7,8,0.59866,8,9,0.87912,0,0,0.16039,2,4,0.3186,1,2,0.26387,7,6,5,4,3,8,1,2,S,5,2,21,0,1,51,46,61,57,29,28,66,62,60,56,27,25,40,45,30,35
122,1,Symmetric,11.52,403,2,0.5,1,9,9,4,0,0.16095,4,2,0.49323,1,1,0.09109,7,7,0.59866,8,9,0.87912,0,0,0.16039,2,2,0.3186,1,0,0.26387,6,7,4,1,5,3,2,8,S,5,2,33,1,1,22,44,33,40,11,10,78,78,95,90,0,0,22,20,1,5
123,1,Symmetric,21.35,403,2,0.5,1,9,9,4,0,0.16095,4,2,0.49323,1,1,0.09109,7,7,0.59866,8,9,0.87912,0,0,0.16039,2,2,0.3186,1,0,0.26387,8,3,2,7,5,1,4,6,S,5,2,49,1,1,45,45,34,45,36,18,80,77,86,82,0,0,28,28,7,11
124,1,Symmetric,5.78,404,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,0,0.09109,7,4,0.59866,8,8,0.87912,0,0,0.16039,2,1,0.3186,1,2,0.26387,1,2,7,4,5,6,3,8,S,5,2,24,1,2,30,30,50,40,5,10,30,40,90,75,0,0,15,20,10,5
125,1,Symmetric,12.47,405,2,0.5,1,9,9,4,1,0.16095,4,5,0.49323,1,2,0.09109,7,7,0.59866,8,7,0.87912,0,1,0.16039,2,2,0.3186,1,3,0.26387,2,6,4,7,8,1,5,3,S,5,2,63,0,1,28,50,50,47,17,11,78,78,84,89,5,0,22,22,22,11
126,1,Symmetric,11.55,406,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,1,0.09109,7,6,0.59866,8,8,0.87912,0,1,0.16039,2,3,0.3186,1,1,0.26387,1,8,7,4,5,2,6,3,S,5,2,53,0,2,33,30,50,50,11,10,70,75,89,90,4,5,22,25,11,11
127,1,Symmetric,6.1,407,2,0.5,1,9,9,4,2,0.16095,4,7,0.49323,1,3,0.09109,7,6,0.59866,8,9,0.87912,0,0,0.16039,2,4,0.3186,1,2,0.26387,1,6,4,8,2,5,7,3,S,5,2,30,0,1,28,37,65,44,24,7,72,83,91,76,3,0,33,19,11,11
128,1,Symmetric,4.9,409,2,0.5,1,9,9,4,0,0.16095,4,4,0.49323,1,0,0.09109,7,5,0.59866,8,7,0.87912,0,0,0.16039,2,3,0.3186,1,6,0.26387,4,2,8,1,5,3,7,6,S,5,2,26,0,2,21,20,45,45,6,2,66,60,85,82,0,0,27,18,45,35
129,1,Symmetric,14.65,410,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,2,0.09109,7,4,0.59866,8,9,0.87912,0,0,0.16039,2,0,0.3186,1,2,0.26387,2,5,6,7,3,4,,1,S,5,5,35,0,2,22,44,50,44,17,11,61,78,94,88,0,0,11,22,16,11
130,1,Symmetric,7.37,411,2,0.5,1,9,9,4,3,0.16095,4,7,0.49323,1,1,0.09109,7,4,0.59866,8,9,0.87912,0,1,0.16039,2,3,0.3186,1,1,0.26387,7,8,1,2,6,5,3,4,S,5,5,32,1,2,39,44,61,44,11,11,61,78,94,89,11,0,28,22,11,11
131,1,Symmetric,9.43,413,2,0.5,1,9,9,4,1,0.16095,4,4,0.49323,1,4,0.09109,7,7,0.59866,8,8,0.87912,0,1,0.16039,2,1,0.3186,1,3,0.26387,7,2,6,8,5,1,3,4,S,5,2,43,0,2,25,25,46,46,25,25,77,77,86,86,5,5,15,13,20,21
132,1,Symmetric,13.88,414,2,0.5,1,9,9,4,2,0.16095,4,3,0.49323,1,1,0.09109,7,6,0.59866,8,9,0.87912,0,0,0.16039,2,3,0.3186,1,2,0.26387,6,2,8,3,7,1,4,5,S,5,2,38,0,2,32,45,35,45,10,10,70,80,95,90,0,0,27,17,15,10
133,1,Symmetric,10.38,414,2,0.5,1,9,9,4,2,0.16095,4,3,0.49323,1,1,0.09109,7,6,0.59866,8,9,0.87912,0,0,0.16039,2,3,0.3186,1,2,0.26387,2,8,4,3,5,6,7,1,S,5,5,37,0,2,56,43,60,50,29,19,80,71,95,87,9,9,45,35,39,30
134,1,Symmetric,11.03,415,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,0,0.09109,7,5,0.59866,8,9,0.87912,0,0,0.16039,2,5,0.3186,1,2,0.26387,5,3,2,4,1,8,7,6,S,5,2,26,0,1,33,40,50,46,7,12,66,72,95,92,3,7,38,28,17,14
135,1,Symmetric,18.5,416,2,0.5,1,9,9,4,4,0.16095,4,5,0.49323,1,0,0.09109,7,7,0.59866,8,8,0.87912,0,1,0.16039,2,3,0.3186,1,2,0.26387,6,7,8,3,5,2,1,4,S,5,2,56,1,2,43,43,51,43,6,3,68,68,92,92,3,6,36,25,11,17
136,1,Symmetric,5.55,416,2,0.5,1,9,9,4,4,0.16095,4,5,0.49323,1,0,0.09109,7,7,0.59866,8,8,0.87912,0,1,0.16039,2,3,0.3186,1,2,0.26387,4,2,7,6,8,1,3,5,S,5,2,23,0,2,44,42,50,50,4,8,71,75,89,93,5,5,31,29,16,16
137,1,Symmetric,12.43,418,2,0.5,1,9,9,4,2,0.16095,4,6,0.49323,1,1,0.09109,7,3,0.59866,8,9,0.87912,0,1,0.16039,2,3,0.3186,1,2,0.26387,6,4,2,8,3,7,5,1,S,5,2,32,1,1,30,28,55,50,11,15,45,40,95,92,6,5,30,25,20,25
138,1,Symmetric,6.77,419,2,0.5,1,9,9,4,3,0.16095,4,4,0.49323,1,4,0.09109,7,6,0.59866,8,7,0.87912,0,1,0.16039,2,1,0.3186,1,1,0.26387,8,4,3,7,2,1,5,6,S,5,5,24,1,1,59,39,50,48,29,39,29,43,20,31,63,34,13,28,6,10
139,1,Symmetric,23.17,421,2,0.5,1,9,9,4,0,0.16095,4,3,0.49323,1,2,0.09109,7,5,0.59866,8,6,0.87912,0,1,0.16039,2,1,0.3186,1,2,0.26387,2,7,4,6,5,8,3,1,S,5,5,30,0,1,10,40,35,40,20,10,70,80,80,90,5,0,16,20,20,15
140,1,Symmetric,10.37,422,2,0.5,1,9,9,4,2,0.16095,4,4,0.49323,1,1,0.09109,7,4,0.59866,8,6,0.87912,0,3,0.16039,2,2,0.3186,1,3,0.26387,5,2,3,7,1,4,6,8,S,5,2,38,0,1,20,30,40,40,8,9,60,72,75,82,20,5,15,17,20,8
141,1,Symmetric,7.57,423,2,0.5,1,9,9,4,1,0.16095,4,4,0.49323,1,1,0.09109,7,4,0.59866,8,8,0.87912,0,0,0.16039,2,3,0.3186,1,3,0.26387,4,8,7,1,6,5,2,3,S,5,2,33,1,2,18,13,44,45,5,3,62,57,94,92,1,0,21,12,12,14
142,1,Symmetric,5.38,424,2,0.5,1,9,9,4,1,0.16095,4,4,0.49323,1,2,0.09109,7,5,0.59866,8,6,0.87912,0,2,0.16039,2,3,0.3186,1,2,0.26387,5,3,8,2,6,1,7,4,S,5,2,33,0,1,31,34,56,52,16,11,79,65,85,82,23,25,38,29,20,14
143,1,Symmetric,6.83,425,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,2,0.09109,7,5,0.59866,8,8,0.87912,0,0,0.16039,2,4,0.3186,1,2,0.26387,2,7,6,4,8,3,1,5,S,5,2,38,1,1,22,20,55,50,16,10,66,67,92,92,0,0,34,30,17,15
144,1,Symmetric,7.2,425,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,2,0.09109,7,5,0.59866,8,8,0.87912,0,0,0.16039,2,4,0.3186,1,2,0.26387,2,4,7,5,1,8,6,3,S,5,2,34,0,1,20,22,50,55,9,14,70,65,90,80,3,5,33,35,10,12
145,1,Symmetric,10.47,428,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,0,0.09109,7,6,0.59866,8,7,0.87912,0,2,0.16039,2,1,0.3186,1,0,0.26387,2,1,4,3,5,6,8,7,S,5,2,38,1,2,31,27,59,49,7,9,74,78,86,88,15,7,20,23,4,8
146,1,Symmetric,8.15,429,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,1,0.09109,7,5,0.59866,8,7,0.87912,0,1,0.16039,2,2,0.3186,1,2,0.26387,4,5,7,8,3,6,1,2,S,5,2,25,0,2,26,29,50,60,12,15,60,75,80,90,10,15,30,20,10,30
147,1,Symmetric,7.67,431,2,0.5,1,9,9,4,0,0.16095,4,3,0.49323,1,2,0.09109,7,8,0.59866,8,9,0.87912,0,0,0.16039,2,4,0.3186,1,3,0.26387,7,8,1,2,4,5,6,3,S,5,2,18,0,1,43,31,47,45,15,11,80,73,83,91,0,0,22,33,21,11
148,1,Symmetric,19.25,431,2,0.5,1,9,9,4,0,0.16095,4,3,0.49323,1,2,0.09109,7,8,0.59866,8,9,0.87912,0,0,0.16039,2,4,0.3186,1,3,0.26387,1,7,4,3,5,6,8,2,S,5,5,24,0,1,22,22,38,38,16,20,83,70,94,95,0,0,33,25,22,30
149,1,Symmetric,6.67,432,2,0.5,1,9,9,4,4,0.16095,4,3,0.49323,1,0,0.09109,7,4,0.59866,8,9,0.87912,0,3,0.16039,2,3,0.3186,1,3,0.26387,3,5,8,7,4,6,1,2,S,5,2,29,0,1,45,50,40,40,2,9,60,80,95,85,10,8,25,20,16,11
150,1,Symmetric,5.5,433,2,0.5,1,9,9,4,2,0.16095,4,4,0.49323,1,2,0.09109,7,7,0.59866,8,7,0.87912,0,2,0.16039,2,2,0.3186,1,3,0.26387,7,5,2,6,1,8,4,3,S,5,5,32,0,2,31,13,82,76,30,36,86,86,86,62,3,21,64,64,32,72
151,1,Symmetric,6.03,434,2,0.5,1,9,9,4,3,0.16095,4,3,0.49323,1,0,0.09109,7,6,0.59866,8,9,0.87912,0,1,0.16039,2,2,0.3186,1,3,0.26387,3,5,7,1,6,2,8,4,S,5,2,24,0,2,35,40,40,45,5,10,70,70,95,90,5,0,22,22,20,10
152,1,Symmetric,9.18,435,2,0.5,1,9,9,4,2,0.16095,4,4,0.49323,1,0,0.09109,7,5,0.59866,8,9,0.87912,0,0,0.16039,2,3,0.3186,1,3,0.26387,2,1,4,8,7,3,5,6,S,5,3,38,0,1,39,46,46,55,9,11,72,72,91,90,0,0,27,21,22,25
153,1,Symmetric,3.98,438,2,0.5,1,9,9,4,2,0.16095,4,4,0.49323,1,0,0.09109,7,7,0.59866,8,9,0.87912,0,0,0.16039,2,5,0.3186,1,4,0.26387,3,4,1,5,7,2,8,6,S,5,2,32,0,2,21,50,50,51,9,9,79,75,92,89,0,0,52,16,50,14
154,1,Symmetric,19.28,439,2,0.5,1,9,9,4,2,0.16095,4,4,0.49323,1,1,0.09109,7,4,0.59866,8,8,0.87912,0,3,0.16039,2,3,0.3186,1,1,0.26387,2,7,3,8,6,5,1,4,S,5,2,34,0,2,33,40,44,44,11,11,61,70,89,89,16,8,28,25,11,11
155,1,Symmetric,8.62,440,2,0.5,1,9,9,4,2,0.16095,4,5,0.49323,1,0,0.09109,7,4,0.59866,8,7,0.87912,0,0,0.16039,2,5,0.3186,1,0,0.26387,4,1,7,8,6,3,5,2,S,5,2,21,0,2,33,44,50,44,6,11,61,78,83,89,0,0,39,22,6,11
156,1,Symmetric,7.62,441,2,0.5,1,9,9,4,3,0.16095,4,7,0.49323,1,1,0.09109,7,3,0.59866,8,8,0.87912,0,3,0.16039,2,3,0.3186,1,3,0.26387,7,1,8,2,4,3,5,6,S,5,2,26,1,1,40,30,65,40,10,10,25,70,80,80,30,1,30,30,30,10
157,1,Symmetric,5.55,441,2,0.5,1,9,9,4,3,0.16095,4,7,0.49323,1,1,0.09109,7,3,0.59866,8,8,0.87912,0,3,0.16039,2,3,0.3186,1,3,0.26387,6,5,4,7,3,2,8,1,S,5,2,30,0,1,40,41,55,60,5,5,65,66,95,92,10,11,30,34,15,20
158,1,Symmetric,7.18,442,2,0.5,1,9,9,4,2,0.16095,4,6,0.49323,1,1,0.09109,7,5,0.59866,8,7,0.87912,0,1,0.16039,2,3,0.3186,1,4,0.26387,6,7,4,3,2,5,1,8,S,5,2,36,1,1,56,35,55,46,41,16,50,54,54,70,41,28,42,32,52,36
159,1,Symmetric,9.58,442,2,0.5,1,9,9,4,2,0.16095,4,6,0.49323,1,1,0.09109,7,5,0.59866,8,7,0.87912,0,1,0.16039,2,3,0.3186,1,4,0.26387,6,4,3,5,2,8,1,7,S,5,3,34,1,2,31,40,63,70,6,10,51,46,89,83,6,13,17,20,28,35
160,1,Symmetric,6.12,443,2,0.5,1,9,9,4,3,0.16095,4,4,0.49323,1,1,0.09109,7,8,0.59866,8,9,0.87912,0,0,0.16039,2,3,0.3186,1,3,0.26387,3,8,2,6,7,1,4,5,S,5,2,22,0,2,42,38,43,43,10,10,77,83,89,94,0,0,23,30,11,21
161,1,Symmetric,8.95,444,2,0.5,1,9,9,4,2,0.16095,4,6,0.49323,1,0,0.09109,7,4,0.59866,8,7,0.87912,0,3,0.16039,2,3,0.3186,1,3,0.26387,3,5,4,7,1,2,6,8,S,5,2,39,0,3,35,25,50,40,3,10,64,75,75,80,14,1,25,25,22,10
162,1,Symmetric,26.98,445,2,0.5,1,9,9,4,2,0.16095,4,2,0.49323,1,1,0.09109,7,5,0.59866,8,7,0.87912,0,0,0.16039,2,3,0.3186,1,4,0.26387,2,,3,4,1,,,5,S,5,2,40,1,2,33,50,33,50,11,61,67,64,84,50,0,25,28,72,28,31
163,1,Symmetric,6,446,2,0.5,1,9,9,4,0,0.16095,4,5,0.49323,1,0,0.09109,7,7,0.59866,8,8,0.87912,0,1,0.16039,2,4,0.3186,1,5,0.26387,7,6,1,3,5,4,2,8,S,5,2,32,1,1,20,35,50,50,5,10,80,80,87,88,1,1,30,20,30,14
164,1,Symmetric,7.08,447,2,0.5,1,9,9,4,1,0.16095,4,5,0.49323,1,2,0.09109,7,3,0.59866,8,8,0.87912,0,1,0.16039,2,2,0.3186,1,2,0.26387,2,1,7,5,6,4,8,3,S,5,2,31,0,1,11,40,48,42,20,10,68,80,90,90,9,0,20,20,20,10
165,1,Symmetric,7.25,448,2,0.5,1,9,9,4,0,0.16095,4,4,0.49323,1,1,0.09109,7,5,0.59866,8,7,0.87912,0,2,0.16039,2,3,0.3186,1,2,0.26387,1,6,2,8,3,5,4,7,S,5,2,44,0,2,22,35,44,44,9,9,67,77,83,91,22,11,27,23,17,13
166,1,Symmetric,15.62,449,2,0.5,1,9,9,4,0,0.16095,4,7,0.49323,1,1,0.09109,7,5,0.59866,8,9,0.87912,0,4,0.16039,2,1,0.3186,1,2,0.26387,6,1,5,2,3,7,4,8,S,5,2,32,0,2,4,0,40,70,1,1,70,50,80,90,0,4,2,1,1,2
167,1,Symmetric,16.4,450,2,0.5,1,9,9,4,1,0.16095,4,4,0.49323,1,0,0.09109,7,4,0.59866,8,6,0.87912,0,0,0.16039,2,6,0.3186,1,1,0.26387,2,7,1,5,8,3,6,4,S,5,2,64,1,1,30,43,41,41,6,10,61,76,73,85,3,6,43,20,12,11
168,1,Symmetric,6.38,451,2,0.5,1,9,9,4,0,0.16095,4,7,0.49323,1,1,0.09109,7,3,0.59866,8,7,0.87912,0,0,0.16039,2,3,0.3186,1,3,0.26387,3,1,6,4,7,8,2,5,S,5,3,51,1,2,35,40,60,55,11,10,65,60,86,77,100,100,25,19,23,30
