StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,quiz_peerincent_time_First Click,quiz_peerincent_time_Last Click,quiz_peerincent_time_Page Submit,quiz_peerincent_time_Click Count,quiz_peerincent,quiz_flat_time_First Click,quiz_flat_time_Last Click,quiz_flat_time_Page Submit,quiz_flat_time_Click Count,quiz_flat,quiz_accincent_time_First Click,quiz_accincent_time_Last Click,quiz_accincent_time_Page Submit,quiz_accincent_time_Click Count,quiz_accincent,1_task_time_First Click,1_task_time_Last Click,1_task_time_Page Submit,1_task_time_Click Count,1_task,1_zero_count_time_First Click,1_zero_count_time_Last Click,1_zero_count_time_Page Submit,1_zero_count_time_Click Count,1_zero_count,1_false_time_First Click,1_false_time_Last Click,1_false_time_Page Submit,1_false_time_Click Count,1_pred_time_First Click,1_pred_time_Last Click,1_pred_time_Page Submit,1_pred_time_Click Count,1_pred,2_task_time_First Click,2_task_time_Last Click,2_task_time_Page Submit,2_task_time_Click Count,2_task,2_zero_count_time_First Click,2_zero_count_time_Last Click,2_zero_count_time_Page Submit,2_zero_count_time_Click Count,2_zero_count,2_false_time_First Click,2_false_time_Last Click,2_false_time_Page Submit,2_false_time_Click Count,2_pred_time_First Click,2_pred_time_Last Click,2_pred_time_Page Submit,2_pred_time_Click Count,2_pred,3_task_time_First Click,3_task_time_Last Click,3_task_time_Page Submit,3_task_time_Click Count,3_task,3_zero_count_time_First Click,3_zero_count_time_Last Click,3_zero_count_time_Page Submit,3_zero_count_time_Click Count,3_zero_count,3_false_time_First Click,3_false_time_Last Click,3_false_time_Page Submit,3_false_time_Click Count,3_pred_time_First Click,3_pred_time_Last Click,3_pred_time_Page Submit,3_pred_time_Click Count,3_pred,4_task_time_First Click,4_task_time_Last Click,4_task_time_Page Submit,4_task_time_Click Count,4_task,4_zero_count_time_First Click,4_zero_count_time_Last Click,4_zero_count_time_Page Submit,4_zero_count_time_Click Count,4_zero_count,4_false_time_First Click,4_false_time_Last Click,4_false_time_Page Submit,4_false_time_Click Count,4_pred_time_First Click,4_pred_time_Last Click,4_pred_time_Page Submit,4_pred_time_Click Count,4_pred,5_task_time_First Click,5_task_time_Last Click,5_task_time_Page Submit,5_task_time_Click Count,5_task,5_zero_count_time_First Click,5_zero_count_time_Last Click,5_zero_count_time_Page Submit,5_zero_count_time_Click Count,5_zero_count,5_false_time_First Click,5_false_time_Last Click,5_false_time_Page Submit,5_false_time_Click Count,5_pred_time_First Click,5_pred_time_Last Click,5_pred_time_Page Submit,5_pred_time_Click Count,5_pred,6_task_time_First Click,6_task_time_Last Click,6_task_time_Page Submit,6_task_time_Click Count,6_task,6_zero_count_time_First Click,6_zero_count_time_Last Click,6_zero_count_time_Page Submit,6_zero_count_time_Click Count,6_zero_count,6_false_time_First Click,6_false_time_Last Click,6_false_time_Page Submit,6_false_time_Click Count,6_pred_time_First Click,6_pred_time_Last Click,6_pred_time_Page Submit,6_pred_time_Click Count,6_pred,7_task_time_First Click,7_task_time_Last Click,7_task_time_Page Submit,7_task_time_Click Count,7_task,7_zero_count_time_First Click,7_zero_count_time_Last Click,7_zero_count_time_Page Submit,7_zero_count_time_Click Count,7_zero_count,7_false_time_First Click,7_false_time_Last Click,7_false_time_Page Submit,7_false_time_Click Count,7_pred_time_First Click,7_pred_time_Last Click,7_pred_time_Page Submit,7_pred_time_Click Count,7_pred,8_task_time_First Click,8_task_time_Last Click,8_task_time_Page Submit,8_task_time_Click Count,8_task,8_zero_count_time_First Click,8_zero_count_time_Last Click,8_zero_count_time_Page Submit,8_zero_count_time_Click Count,8_zero_count,8_false_time_First Click,8_false_time_Last Click,8_false_time_Page Submit,8_false_time_Click Count,8_pred_time_First Click,8_pred_time_Last Click,8_pred_time_Page Submit,8_pred_time_Click Count,8_pred,9_task_time_First Click,9_task_time_Last Click,9_task_time_Page Submit,9_task_time_Click Count,9_task,9_zero_count_time_First Click,9_zero_count_time_Last Click,9_zero_count_time_Page Submit,9_zero_count_time_Click Count,9_zero_count,9_false_time_First Click,9_false_time_Last Click,9_false_time_Page Submit,9_false_time_Click Count,9_pred_time_First Click,9_pred_time_Last Click,9_pred_time_Page Submit,9_pred_time_Click Count,9_pred,10_task_time_First Click,10_task_time_Last Click,10_task_time_Page Submit,10_task_time_Click Count,10_task,10_zero_count_time_First Click,10_zero_count_time_Last Click,10_zero_count_time_Page Submit,10_zero_count_time_Click Count,10_zero_count,10_false_time_First Click,10_false_time_Last Click,10_false_time_Page Submit,10_false_time_Click Count,10_pred_time_First Click,10_pred_time_Last Click,10_pred_time_Page Submit,10_pred_time_Click Count,10_pred,QF.1,QF.2,QF.3,QF.3.2,QF.3.3,QF.4,QF.5,QF.6,RandNumbers,States,Responses,ProbNums,Permutation,TreatBlock,1_draw,2_draw,3_draw,4_draw,5_draw,6_draw,7_draw,8_draw,9_draw,10_draw,PROLIFIC_PID,exp_cond,instr_link
2020-05-13 17:47:47,2020-05-13 17:53:18,0,24.187.53.59,100,331,1,2020-05-13 17:53:19,R_WjpEDrq7UfSj2gx,,,,,40.6763000488,-73.9492034912,anonymous,EN,,,,,,,,,,,2.918,4.293,11.484,3,2,2.25,2.25,6.879,1,1,1.097,1.097,8.302,1,9,,,,,0.69,2.465,8.262,2,1,6.946,13.113,15.759,9,1,6.246,6.246,7.542,1,15,,,,,2.391,2.391,3.212,1,1,0.957,0.957,2.554,1,1,4.015,4.015,5.084,1,8,,,,,0.679,0.679,1.454,1,4,0.641,1.065,1.749,2,1,3.162,3.162,3.96,1,11,,,,,0.493,0.493,1.203,1,4,0.902,0.902,1.492,1,1,4.561,4.561,5.607,1,10,,,,,0.368,0.368,0.934,1,4,1.476,1.476,6.928,1,1,5.499,5.499,6.889,1,14,,,,,0.611,1.683,2.008,3,4,2.923,2.923,3.855,1,1,8.158,8.158,9.178,1,13,,,,,0.662,0.662,1.903,1,1,1.311,1.311,7.54,1,1,6.633,6.633,8.118,1,12,,,,,1.122,5.465,7.429,3,4,3.863,3.863,5.101,1,1,4.965,4.965,6.08,1,10,,,,,0.534,0.534,1.548,1,1,1.046,1.046,3.074,1,1,8.925,8.925,10.531,1,16,,,,,0.418,0.418,0.998,1,1,2,1,5,1,1,1,2,,,,,,,,1,1,2,2,2,2,1,2,1,1,5eafc593ea86b06dc1628d88,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 17:50:58,2020-05-13 17:58:55,0,72.203.155.9,100,477,1,2020-05-13 17:58:55,R_10Uirfbv0bdOzpV,,,,,30.4042053223,-91.1430969238,anonymous,EN,,,,,,,,,,,5.865,11.152,14.433,4,2,1.531,1.531,2.372,1,1,5.464,5.464,6.71,1,9,,,,,8.438,8.438,9.206,1,4,2.679,2.679,3.764,1,1,12.415,12.415,13.898,1,15,,,,,3.463,3.463,6.396,1,4,4.414,4.414,6.23,1,1,5.392,5.392,6.986,1,8,,,,,2.616,12.998,13.752,2,4,7.054,7.054,8.009,1,1,10.117,10.117,11.526,1,11,,,,,6.445,6.445,7.282,1,1,1.495,1.495,2.887,1,1,4.801,4.801,6.976,1,10,,,,,3.813,3.813,4.824,1,4,8.072,8.072,8.742,1,1,8.285,8.573,10.021,2,14,,,,,2.513,2.513,3.446,1,1,4.719,4.719,9.705,1,1,5.646,5.877,7.253,2,13,,,,,3.793,3.793,5.062,1,1,3.701,3.701,11.177,1,1,1.464,1.464,7.366,1,12,,,,,10.352,10.352,11.45,1,4,1.51,1.51,2.913,1,1,8.014,8.014,9.683,1,10,,,,,6.204,6.204,7.294,1,1,4.214,4.214,5.222,1,1,10.306,11.576,12.226,2,16,,,,,10.948,10.948,11.805,1,4,3,2,8,1,1,1,2,,,,,,,,2,2,2,1,2,1,1,2,1,2,5e149635ac9e16ab48f85941,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 22:21:37,2020-05-13 22:30:50,0,201.239.228.109,100,552,1,2020-05-13 22:30:50,R_3rVxGlipzcPBDSC,,,,,-34.1703033447,-70.7406005859,anonymous,EN,,,,,,,,,,,7.554,7.554,8.696,1,2,6.682,6.682,8.052,1,1,3.558,6.988,8.929,2,9,,,,,1.839,1.839,2.847,1,4,28.744,28.744,44.008,1,1,7.813,7.813,9.983,1,15,,,,,2.222,2.222,3.167,1,4,1.934,1.934,3.449,1,1,4.336,4.336,5.536,1,8,,,,,1.706,1.706,2.636,1,4,5.034,5.034,8.572,1,1,4.815,4.815,5.881,1,11,,,,,3.77,3.77,5.037,1,1,4.341,14.534,15.657,3,1,4.509,4.509,6.033,1,10,,,,,1.412,1.412,2.268,1,4,2.101,2.101,3.191,1,1,5.365,5.365,6.665,1,14,,,,,0.489,0.489,1.226,1,1,15.121,15.121,16.77,1,1,3.227,9.484,11.036,4,13,,,,,2.473,7.648,8.397,3,1,4.255,4.255,6.379,1,1,4.79,4.79,6.408,1,12,,,,,1.455,2.715,6.03,2,1,2.458,2.458,4.456,1,1,3.784,3.784,5.335,1,10,,,,,0.927,0.927,1.645,1,1,3.891,3.891,5.125,1,1,7.641,7.641,9.098,1,16,,,,,0.952,0.952,3.259,1,1,3,1,5,2,4,1,2,,,,,,,,2,2,2,1,2,1,1,1,1,1,5e7f9fd137169a6887857505,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 22:21:46,2020-05-13 22:27:55,0,70.120.165.118,100,368,1,2020-05-13 22:27:55,R_0rimY7Nyq47cwVj,,,,,31.8565063477,-106.5920028687,anonymous,EN,,,,,,2.232,9.217,10.412,5,1,,,,,,1.448,6.964,8.04,4,2,,,,,,,,,,0.335,0.335,1.109,1,4,1.372,2.142,2.923,2,2,,,,,,,,,,3.497,3.497,4.632,1,1,1.909,6.538,7.531,5,2,,,,,,,,,,1.386,1.386,2.383,1,1,2.355,4.666,6.313,3,1,4.733,4.733,8.293,1,11,,,,,0.737,0.737,1.671,1,4,1.177,2.829,4.448,2,1,6.056,6.056,9.423,1,10,,,,,120.701,120.701,121.681,1,1,1.219,2.989,3.608,3,2,,,,,,,,,,0.818,0.818,1.788,1,1,1.204,3.852,4.165,4,2,,,,,,,,,,0.066,0.066,1.069,1,4,5.575,7.512,9.561,3,1,6.868,16.031,18.496,3,12,,,,,1.461,1.461,2.409,1,4,1.662,2.284,3.246,2,2,,,,,,,,,,0.288,0.288,1.13,1,4,1.89,4.447,4.777,4,2,,,,,,,,,,0.356,0.356,1.383,1,1,2,1,6,2,4,1,1,,,,,,,,2,2,1,2,2,1,1,2,2,1,5eacb9950c7a9532645a3dca,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 22:21:53,2020-05-13 22:32:59,0,96.234.213.225,100,665,1,2020-05-13 22:32:59,R_1HNmQfxcgrHXRcZ,,,,,38.9512023926,-76.4944000244,anonymous,EN,,,,,,,,,,,7.312,7.312,10.446,1,2,4.934,4.934,7.656,1,1,7.467,7.467,9.514,1,9,,,,,0.648,0.648,1.662,1,4,6.573,6.573,7.825,1,1,10.323,10.323,12.189,1,15,,,,,0.721,0.721,1.678,1,4,1.871,1.871,3.187,1,1,6.333,6.333,8.201,1,8,,,,,3.24,3.24,9.171,1,4,7.575,7.575,18.992,1,1,8.714,8.714,10.195,1,11,,,,,1.36,1.36,2.947,1,4,14.67,14.67,17.127,1,1,9.676,9.676,11.986,1,10,,,,,1.69,1.69,2.937,1,1,8.434,8.434,10.615,1,1,9.796,9.796,12.242,1,14,,,,,0.849,0.849,2.107,1,4,19.907,19.907,25.641,1,1,13.344,13.344,16.248,1,13,,,,,5.162,5.162,6.457,1,1,37.936,37.936,38.94,1,1,8.489,8.489,10.192,1,12,,,,,0.802,0.802,2.174,1,1,8.872,8.872,10.462,1,1,7.766,7.766,9.906,1,10,,,,,0.798,0.798,2.076,1,1,5.486,5.486,7.376,1,1,13.126,13.126,15.129,1,16,,,,,0.869,0.869,2.02,1,1,2,2,6,3,2,2,2,,,,,,,,2,2,2,2,1,2,1,1,1,1,5e6aa40bd6d43306673a4879,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 22:22:04,2020-05-13 22:27:28,0,96.32.132.153,100,324,1,2020-05-13 22:27:29,R_1l3M45lbSCGqHD5,,,,,33.9331970215,-83.3535995483,anonymous,EN,,,,,,,,,,,5.031,5.031,6.569,1,2,2.45,3.659,4.23,2,1,3.161,3.161,5.217,1,9,,,,,0.298,0.298,20.912,1,1,1.093,2.52,3.325,3,1,5.862,5.862,8.208,1,15,,,,,0.333,2.076,2.883,2,4,1.27,2.103,3.178,2,1,3.686,3.686,5.919,1,8,,,,,0.45,0.45,1.122,1,1,0.763,1.384,2.187,2,1,4.107,4.107,5.711,1,11,,,,,0.248,1.688,2.049,2,1,1.518,2.791,3.986,2,1,5.609,6.191,8.014,2,10,,,,,0.445,0.445,1.372,1,4,3.723,3.723,5.591,1,1,6.909,6.909,7.877,1,14,,,,,1.772,1.772,2.701,1,1,0.989,1.571,2.075,2,1,4.709,6.591,7.157,2,13,,,,,0.277,0.277,0.945,1,1,1.047,1.704,2.422,2,1,4.36,4.36,6.188,1,12,,,,,0.325,0.325,0.82,1,4,1.458,2.531,3.009,3,1,3.592,3.592,5.391,1,10,,,,,0.359,0.941,1.847,2,1,2.917,11.236,12.781,2,1,5.223,5.223,8.459,1,16,,,,,0.399,0.399,1.341,1,1,3,2,8,2,4,2,2,I thought this was very interesting!,,,,,,,1,2,1,1,2,1,1,2,1,1,5e520fe5fe2087237b1b8cd1,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 22:22:13,2020-05-13 22:27:25,0,75.40.49.92,100,311,1,2020-05-13 22:27:25,R_1CwF6yDJlu38phA,,,,,34.0014038086,-84.0143966675,anonymous,EN,5.443,5.443,6.577,1,3,,,,,,,,,,,2.128,2.128,2.938,1,2,,,,,,,,,,0.537,0.537,1.462,1,4,1.877,4.206,4.887,2,2,,,,,,,,,,0,0,1.208,0,4,1.771,1.771,5.497,1,1,4.025,4.025,6.01,1,8,,,,,1.291,1.291,2.244,1,4,2.901,2.901,4.785,1,2,,,,,,,,,,0,0,1.182,0,4,1.6,1.6,2.683,1,1,3.997,3.997,5.977,1,10,,,,,0.142,0.142,0.928,1,4,1.478,1.478,2.995,1,1,4.837,4.837,6.781,1,14,,,,,0.882,0.882,1.753,1,4,4.099,4.099,5.976,1,1,4.251,4.251,6.388,1,13,,,,,0.676,0.676,1.637,1,1,1.355,1.355,3.073,1,1,4.804,4.804,6.622,1,12,,,,,0.912,0.912,1.767,1,4,1.742,1.742,3.218,1,1,3.952,3.952,5.972,1,10,,,,,1.212,1.212,2.023,1,4,1.597,1.597,2.673,1,2,,,,,,,,,,0.421,0.421,1.29,1,1,2,2,5,2,4,1,3,,,,,,,,1,2,2,2,2,2,1,2,2,2,5e6855fa0d86991013cbcb04,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 22:22:13,2020-05-13 22:45:21,0,107.219.233.185,100,1388,1,2020-05-13 22:45:21,R_2VqGdvd7PRxVrUC,,,,,34.1107940674,-81.1949996948,anonymous,EN,19.519,19.519,20.462,1,3,,,,,,,,,,,12.653,12.653,13.74,1,1,5.873,5.873,6.964,1,9,,,,,0.211,0.211,1.131,1,4,6.576,6.576,8.077,1,1,7.063,7.963,8.611,4,15,,,,,0.291,0.291,1.248,1,1,3.189,3.189,4.31,1,1,6.166,7.138,7.969,4,8,,,,,2.166,2.166,2.878,1,4,3.209,13.861,16.511,3,1,7.001,7.001,10.014,1,11,,,,,1.781,1.781,13.064,1,1,5.445,5.445,12.601,1,1,13.032,13.706,14.403,3,10,,,,,1.582,1.582,2.42,1,4,17.727,17.727,18.719,1,1,8.852,10.369,11.067,7,14,,,,,0.574,0.574,1.443,1,1,2.126,2.126,4.735,1,1,19.103,20.216,20.879,5,13,,,,,0.803,0.803,2.903,1,1,2.722,2.722,4.33,1,1,6.773,8.416,9.101,5,12,,,,,2.55,3.438,3.857,2,1,5.359,5.359,6.542,1,1,5.918,6.577,7.261,2,10,,,,,0.325,0.325,1.129,1,1,1.553,1.553,8.796,1,1,9.768,10.292,11.178,3,16,,,,,0.429,0.429,1.87,1,1,3,1,8,3,4,1,3,,,,,,,,2,1,2,1,2,1,1,1,1,1,5deb1fc973f2e923afb6891e,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 22:22:15,2020-05-13 22:28:54,0,24.179.134.206,100,399,1,2020-05-13 22:28:55,R_2abjCiyLcji30K0,,,,,44.7498931885,-93.2080993652,anonymous,EN,5.524,7.2,8.569,2,3,,,,,,,,,,,3.922,3.922,9.547,1,1,2.996,2.996,4.565,1,9,,,,,5.917,5.917,6.704,1,4,3.077,3.077,4.241,1,1,5.681,5.681,7.734,1,15,,,,,0.534,0.534,0.988,1,4,1.609,1.609,2.846,1,1,2.924,2.924,4.596,1,8,,,,,0.684,0.684,1.24,1,4,3.272,3.272,4.005,1,1,3.817,5.777,6.255,4,11,,,,,0.459,0.459,1.251,1,1,7.017,7.017,10.257,1,1,4.868,4.868,6.587,1,10,,,,,0.884,0.884,5.375,1,4,0.81,0.81,1.496,1,1,6.22,6.22,8.022,1,14,,,,,0.445,0.445,1.019,1,4,2.875,2.875,3.611,1,1,4.241,4.241,5.903,1,13,,,,,0.43,0.43,1.016,1,4,14.293,14.293,15,1,1,4.098,5.922,6.198,2,12,,,,,2.546,2.546,3.834,1,4,23.248,23.838,24.209,2,1,6.644,6.644,8.348,1,10,,,,,7.01,7.01,7.64,1,4,1.605,3.542,4.854,4,1,5.79,6,8.144,2,16,,,,,2.704,5.609,6.127,2,4,2,1,6,3,3,1,3,,,,,,,,2,2,2,1,2,2,2,2,2,2,5cf5a8b77ce3400001c0bbf3,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 22:22:23,2020-05-13 22:27:27,0,72.24.145.163,100,304,1,2020-05-13 22:27:28,R_2PteJO3Zye0PDcn,,,,,33.6416015625,-96.6146011353,anonymous,EN,,,,,,7.052,7.052,8.369,1,2,,,,,,4.466,4.466,6.943,1,2,,,,,,,,,,0.62,0.62,1.559,1,4,1.594,1.594,3.354,1,2,,,,,,,,,,1.083,1.083,4.005,1,4,9.547,9.547,10.817,1,1,4.362,4.362,7.36,1,8,,,,,0.61,0.61,2.661,1,1,3.327,3.327,4.201,1,1,6.06,6.06,7.835,1,11,,,,,0.397,0.397,1.244,1,1,2.693,2.693,4.277,1,1,5.241,5.241,8.371,1,10,,,,,0.851,0.851,1.761,1,4,3.785,3.785,4.659,1,2,,,,,,,,,,3.829,3.829,4.837,1,1,1.596,3.809,4.872,2,1,9.87,9.87,11.936,1,13,,,,,1.706,1.706,2.912,1,1,10.38,10.38,13.055,1,1,6.366,6.366,9.41,1,12,,,,,5.9,5.9,6.968,1,4,2.134,2.134,3.274,1,2,,,,,,,,,,0.748,1.868,3.177,2,1,1.525,1.525,2.807,1,2,,,,,,,,,,0.219,0.219,1.149,1,4,2,1,5,1,1,4,1,,,,,,,,1,1,1,1,2,1,1,2,1,1,5ddd6b49229f03000adf252a,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 22:22:35,2020-05-13 22:29:37,0,24.6.45.201,100,422,1,2020-05-13 22:29:38,R_21HXZOOmnHrx5aD,,,,,37.549697876,-121.962097168,anonymous,EN,12.119,12.119,12.994,1,3,,,,,,,,,,,5.543,5.945,6.999,2,1,4.66,4.66,6.39,1,9,,,,,4.731,4.731,7.535,1,4,3.919,3.919,5.531,1,1,1.817,1.817,11.87,1,15,,,,,5.071,5.071,6.896,1,4,1.498,1.498,2.843,1,1,2.917,2.917,4.134,1,8,,,,,2.473,2.473,3.108,1,4,1.239,1.239,1.81,1,1,1.203,5.643,7.509,3,11,,,,,1.625,1.625,2.527,1,1,2.416,2.416,3.639,1,1,3.868,3.868,5.266,1,10,,,,,2.435,2.435,3.211,1,1,4.96,4.96,6.832,1,1,9.416,18.712,20.451,2,14,,,,,5.816,5.816,6.765,1,1,0.823,0.823,1.773,1,1,1.522,1.522,4.741,1,13,,,,,1.446,1.446,2.018,1,4,2.688,2.688,4.186,1,1,1.984,1.984,4.864,1,12,,,,,2.295,2.295,4.76,1,4,1.583,1.583,2.903,1,1,0.731,0.731,5.162,1,10,,,,,2.348,2.348,6.959,1,4,0.916,0.916,1.825,1,1,0.751,0.751,5.92,1,16,,,,,2.467,2.467,3.062,1,4,2,2,6,2,4,2,3,N/A,,,,,,,2,2,2,1,1,1,2,2,2,2,5ea0be946ee66d0bc472a0d6,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 22:22:35,2020-05-13 22:32:29,0,172.58.45.242,100,594,1,2020-05-13 22:32:30,R_XBNcSENOFvLfDZT,,,,,47.5364074707,-122.2779998779,anonymous,EN,,,,,,8.431,8.431,9.835,1,1,,,,,,5.887,6.453,8.09,2,1,4.381,4.381,5.636,1,9,,,,,0.771,1.189,1.942,2,1,1.15,1.15,1.98,1,1,8.63,8.63,10.287,1,15,,,,,1.392,2.407,2.796,3,1,2.095,2.095,2.478,1,1,3.78,3.78,4.967,1,8,,,,,0.842,1.409,1.796,2,4,5.854,7.237,11.338,2,1,2.506,2.506,6.897,1,11,,,,,1.522,3.419,4.045,3,4,4.435,4.435,5.039,1,1,6.36,6.36,9.415,1,10,,,,,2.652,14.535,15.088,7,1,1.192,1.192,1.634,1,1,6.3,6.3,7.972,1,14,,,,,0.532,0.95,1.572,2,1,1.866,5.166,5.655,2,1,1.438,6.954,8.292,2,13,,,,,0.858,1.326,2.177,2,1,1.494,1.494,1.85,1,1,5.495,5.495,6.819,1,12,,,,,0.517,0.818,1.341,2,1,1.822,2.821,3.24,2,1,4.643,4.643,6.299,1,10,,,,,0.68,1.1,1.586,2,1,1.532,2.367,2.954,2,1,7.744,7.744,9.401,1,16,,,,,1.152,3.6,4.266,3,4,3,1,6,1,1,3,1,A little more clear on how to pick the correct box.,,,,,,,1,1,2,2,1,1,1,1,1,2,5e25f5b6895d6804ffe7aaea,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 22:22:38,2020-05-13 22:25:41,0,76.176.145.6,100,183,1,2020-05-13 22:25:41,R_2P7Jts33sI1vyLN,,,,,32.8594970703,-117.2124023438,anonymous,EN,,,,,,6.648,6.648,7.7,1,2,,,,,,0.483,0.483,1.179,1,2,,,,,,,,,,1.289,1.289,1.838,1,4,1.412,1.412,2.681,1,2,,,,,,,,,,2.327,2.327,2.876,1,1,0.721,0.721,1.104,1,2,,,,,,,,,,0.609,1.059,1.539,2,4,1.098,1.098,1.756,1,2,,,,,,,,,,1.059,1.059,1.598,1,4,0.407,0.407,0.862,1,2,,,,,,,,,,1.48,1.48,1.98,1,1,2.191,2.191,2.792,1,2,,,,,,,,,,1.785,1.785,2.29,1,1,0.376,0.376,0.853,1,2,,,,,,,,,,0.76,1.235,1.538,2,1,1.74,1.74,2.37,1,1,5.807,5.807,7.129,1,12,,,,,0.736,0.736,1.375,1,1,1.076,1.076,1.451,1,2,,,,,,,,,,0.77,0.77,1.431,1,1,1.012,1.012,1.451,1,2,,,,,,,,,,0.344,0.968,1.754,2,1,2,2,6,3,4,2,1,,,,,,,,2,2,2,2,1,2,1,1,1,1,5bfcb5e3aa5fa30001364404,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 22:22:57,2020-05-13 22:28:26,0,31.183.198.11,100,328,1,2020-05-13 22:28:26,R_28YCOkokhrrmXjE,,,,,51.7736968994,19.4766998291,anonymous,EN,,,,,,,,,,,5.437,5.437,8.259,1,2,1.452,1.452,3.932,1,1,0.834,0.834,6.648,1,9,,,,,0.408,0.408,1.152,1,4,1.688,1.688,2.527,1,1,0.737,1.249,8.751,2,15,,,,,0.332,0.332,1.883,1,4,1.563,1.563,2.443,1,1,0.837,0.837,3.828,1,8,,,,,0.765,0.765,1.347,1,4,1.063,1.063,2.247,1,1,0.891,0.891,9.865,1,11,,,,,0.287,0.287,0.885,1,4,2.645,2.645,6.003,1,1,1.278,11.278,12.636,2,10,,,,,2.466,2.466,3.688,1,4,0.997,0.997,2.445,1,1,1.002,1.002,7.201,1,14,,,,,0.193,0.193,1.001,1,1,1.762,1.762,7.394,1,1,1,1,9.542,1,13,,,,,0.583,0.583,1.631,1,4,4.814,4.814,5.878,1,1,0.829,0.829,5.971,1,12,,,,,0.673,0.673,1.345,1,1,1.026,1.026,2.372,1,1,0.778,0.778,5.633,1,10,,,,,0.089,0.089,0.927,1,1,1.113,1.113,2.106,1,1,0.892,0.892,9.683,1,16,,,,,1.084,1.084,4.324,1,4,3,3,6,3,4,1,2,,,,,,,,2,2,2,2,2,1,2,1,1,2,5bf2b21f7c13eb0001fd6b49,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 22:22:59,2020-05-13 22:28:28,0,70.175.195.185,100,328,1,2020-05-13 22:28:28,R_ymv2GNno4vkZWJH,,,,,41.4866027832,-71.329498291,anonymous,EN,,,,,,,,,,,7.324,7.324,8.141,1,2,1.027,1.027,3.103,1,1,3.928,9.146,10.817,2,9,,,,,0.452,0.452,1.226,1,1,5.596,5.596,14.774,1,1,8.291,8.291,10.68,1,15,,,,,1.484,1.484,2.362,1,4,0.914,0.914,1.741,1,1,3.252,3.252,4.666,1,8,,,,,0.431,0.431,1.011,1,4,1.597,1.597,2.519,1,1,5.521,5.521,6.485,1,11,,,,,0.721,0.721,1.457,1,1,0.933,0.933,1.741,1,1,4.961,4.961,6.157,1,10,,,,,0.529,0.529,1.257,1,4,0.895,0.895,1.577,1,1,7.132,7.132,8.669,1,14,,,,,0.348,0.348,1.1,1,1,1.26,1.26,2.156,1,1,7.013,7.013,8.366,1,13,,,,,0.549,0.549,1.177,1,4,0.791,0.791,1.609,1,1,5.368,13.092,14.318,2,12,,,,,0.518,0.518,1.289,1,4,1.02,1.02,2.732,1,1,5.04,5.04,6.357,1,10,,,,,0.46,0.46,1.208,1,1,1.118,1.118,1.854,1,1,7.665,7.665,9.282,1,16,,,,,0.405,0.405,1.262,1,1,3,2,8,3,4,1,2,,,,,,,,1,2,1,1,2,1,2,2,1,1,5e674b0380e3a54c79a6fb09,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
